tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.69029E+17,negative,1,Flight Booking Problems,0.6809,Virgin America,,alanzeino,,0,@VirginAmerica current bug on website shows â€˜select departure cityâ€™ when selecting destination city http://t.co/SLLYIBE2vQ,,2/20/2015 23:00,San Francisco,Pacific Time (US & Canada)
5.69022E+17,negative,1,Damaged Luggage,1,Virgin America,,khartline,,0,@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,,2/20/2015 22:34,Las Vegas,Pacific Time (US & Canada)
5.69021E+17,positive,1,,,Virgin America,,courtDMC,,0,"@VirginAmerica thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free.",,2/20/2015 22:28,New York for now.,Central Time (US & Canada)
5.69018E+17,neutral,0.6598,,,Virgin America,,woawABQ,,0,"@VirginAmerica If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",,2/20/2015 22:18,"Albuquerque, NM",
5.69012E+17,positive,1,,,Virgin America,,Cydney_Chase,,0,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flightðŸ¸#sfo,,2/20/2015 21:52,#SF#Optimist #Freefalling,Pacific Time (US & Canada)
5.68989E+17,neutral,1,,,Virgin America,,AirlineFuel,,0,"@VirginAmerica beats expectations, shares take off - Santa Cruz Sentinel http://t.co/qm9dQbai6G",,2/20/2015 20:22,Global,Sydney
5.68977E+17,neutral,1,,,Virgin America,,OriginalTuna,,0,@VirginAmerica any plans to start flying direct from DAL to LAS?,,2/20/2015 19:36,Texas,Central Time (US & Canada)
5.68977E+17,neutral,0.6701,,,Virgin America,,ImThankfulRadio,,0,@VirginAmerica BIG Love/gratitude.mpower w/ http://t.co/1AGR9knCpf weRin #OSCARS2105 VIPswagbags@ #AvalonHollywood http://t.co/ybMbGs0dHn,"[0.0, 0.0]",2/20/2015 19:35,Washington State,Pacific Time (US & Canada)
5.68972E+17,positive,1,,,Virgin America,,AnnaProsser,,0,"@VirginAmerica, you're doing a great job adding little luxuries/aesthetics that improve the air travel experience. Thank you. Keep it up!",,2/20/2015 19:16,USA,Pacific Time (US & Canada)
5.68946E+17,negative,1,Bad Flight,0.6765,Virgin America,,HenryLucero,,0,@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver memberðŸ˜’,,2/20/2015 17:31,"Los Angeles, CA",
5.68945E+17,neutral,1,,,Virgin America,,daisy1016,,0,@VirginAmerica Grand Budapest Hotel #OscarsCountdown,,2/20/2015 17:28,Florida,Eastern Time (US & Canada)
5.68943E+17,neutral,1,,,Virgin America,,TGSOFL,,0,@VirginAmerica This is what you missed @NewsVP. Next trip to the 407.,,2/20/2015 17:20,Florida,Eastern Time (US & Canada)
5.68942E+17,negative,0.6965,Bad Flight,0.3634,Virgin America,,stephanieslome,,0,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,,2/20/2015 17:16,San Francisco,Pacific Time (US & Canada)
5.6894E+17,negative,1,Customer Service Issue,0.6633,Virgin America,,Alex_Ricardo,,0,@VirginAmerica there is something wrong with you website in Safari iPhone,,2/20/2015 17:07,Montreal,Eastern Time (US & Canada)
5.6893E+17,positive,1,,,Virgin America,,djchuang,,1,@VirginAmerica thanks for gate checking my baggage on your full flight dfw-lax 883 and giving me early boarding too #sweet,"[32.8454782, -96.8504585]",2/20/2015 16:27,"Orange County, CA",Pacific Time (US & Canada)
5.68929E+17,negative,0.6368,Can't Tell,0.6368,Virgin America,,miekd,,0,@VirginAmerica Already checked in so the page expired :X,,2/20/2015 16:23,San Francisco,Pacific Time (US & Canada)
5.68929E+17,negative,1,Customer Service Issue,0.6525,Virgin America,,insideout,,0,@VirginAmerica Boo for a not refunding a seat upgrade fee I did not want to buy in the first place!,,2/20/2015 16:22,,Central Time (US & Canada)
5.68929E+17,neutral,1,,,Virgin America,,AirlineFuel,,0,@VirginAmerica shares rise on Q4 financial results - USA TODAY http://t.co/lFS4PEFE6y,,2/20/2015 16:22,Global,Sydney
5.68926E+17,neutral,1,,,Virgin America,,fromtheleftseat,,0,@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/rGYwJBbhm4,,2/20/2015 16:11,Phoenix AZ,Arizona
5.68924E+17,positive,0.6855,,,Virgin America,,AlyssaJenS,,0,@VirginAmerica I see what you did there ;),,2/20/2015 16:02,"Bay Area, CA",Pacific Time (US & Canada)
5.68921E+17,neutral,0.6803,,,Virgin America,,Kevin_E_Park,,0,@VirginAmerica way to take advantage of #MayweatherPacquiao :),,2/20/2015 15:50,,Pacific Time (US & Canada)
5.6892E+17,neutral,1,,,Virgin America,,FlexinFinessinB,,0,@VirginAmerica you know I'm flying virgin for the fight #MayweatherPacquiao,,2/20/2015 15:48,,Central Time (US & Canada)
5.68911E+17,positive,1,,,Virgin America,,drsaadiaim,,0,@VirginAmerica your inflight team makes the experience #amazing!,,2/20/2015 15:13,Boca Raton FL 33434,
5.68911E+17,positive,1,,,Virgin America,,MaverickGamersX,,0,@VirginAmerica cutest salt and pepper shaker ever. Just when I think you guys can't get any better you just do! http://t.co/vC6Keulg2J,,2/20/2015 15:10,Follow/Retweet for giveaways!,
5.68902E+17,negative,1,Bad Flight,0.6761,Virgin America,,MsReeseGirl,,0,"@VirginAmerica moved my seat with no notice. ""Better seat"" is cabin select not behind the row I selectedðŸ‘Ž #DISAPPOINTED",,2/20/2015 14:35,Los Angeles,Pacific Time (US & Canada)
5.68898E+17,neutral,1,,,Virgin America,,AirlineFuel,,0,@VirginAmerica shares up on 4Q results - @iol http://t.co/XZ6qeG3nef,,2/20/2015 14:22,Global,Sydney
5.68897E+17,positive,1,,,Virgin America,,CanPOREOTICS,,0,@VirginAmerica fav airline,,2/20/2015 14:17,"Anaheim, CA",
5.6889E+17,positive,0.6776,,,Virgin America,,MaverickGamersX,,0,@VirginAmerica we have a hot female pilot! Sweet! DCA to SFO! :-),,2/20/2015 13:48,Follow/Retweet for giveaways!,
5.6889E+17,neutral,1,,,Virgin America,,LizaUtter,,0,ðŸ‘ðŸ‘âœˆï¸âœˆï¸ðŸ’— When are you guys going to start flying to Paris? @VirginAmerica: @LizaUtter You're welcome.â€,,2/20/2015 13:48,"Malibu, CA",Pacific Time (US & Canada)
5.68885E+17,neutral,1,,,Virgin America,,crj_lll,,0,@VirginAmerica what is your policy on flying after surgery?  I am still waiting for answer so I can tell me doctor.,,2/20/2015 13:28,"Las Vegas, NV",Pacific Time (US & Canada)
5.68882E+17,negative,1,Lost Luggage,1,Virgin America,,snellbell,,0,@VirginAmerica already contacted Central Baggage &amp; sent DM. @RenttheRunway is charging me for the dress that was in the lost suitcase #help,,2/20/2015 13:16,,Quito
5.68875E+17,positive,1,,,Virgin America,,AcronymBex,,0,@VirginAmerica Thank you!!,,2/20/2015 12:47,"NY, NY",Eastern Time (US & Canada)
5.68868E+17,negative,0.6569,Customer Service Issue,0.6569,Virgin America,,SleeplessByte,,0,@VirginAmerica Is there anything going on with the website? I've been getting a lot of errors past 30 minutes.,"[0.0, 0.0]",2/20/2015 12:21,Rijswijk â™¡ The Netherlands,Amsterdam
5.68867E+17,neutral,0.6773,,0,Virgin America,,AcronymBex,,0,@VirginAmerica I think i left something on the plane yesterday. who do i call...ah!,,2/20/2015 12:17,"NY, NY",Eastern Time (US & Canada)
5.68865E+17,neutral,0.642,,0,Virgin America,,notthatnathan,,0,@VirginAmerica I need you to follow back in order to DM.,,2/20/2015 12:09,"Portland, Maine",Eastern Time (US & Canada)
5.68865E+17,neutral,1,,,Virgin America,,Sleubeau,,0,@VirginAmerica Need to start flying to @KCIAirport .  ðŸ˜ŠðŸ˜€ðŸ˜ƒðŸ˜„,"[39.24087254, -94.63994975]",2/20/2015 12:08,"Kansas City, MO",Central Time (US & Canada)
5.68856E+17,neutral,0.6791,,0,Virgin America,,crj_lll,,0,@VirginAmerica they told to check with the airline regulation first so that is why I contacted you.,,2/20/2015 11:33,"Las Vegas, NV",Pacific Time (US & Canada)
5.68854E+17,negative,1,Can't Tell,0.6421,Virgin America,,Yorkshire_D,,0,@VirginAmerica @VirginAtlantic I have just checked in flight to SFO from LAX &amp; been told as Atlantic Flying Club Gold I get no benefits?!,,2/20/2015 11:24,,
5.68851E+17,negative,1,Flight Attendant Complaints,0.6458,Virgin America,,SaraBabs,,0,@VirginAmerica husband and I ordered three drinks via my screen and they never came. Awesome!,,2/20/2015 11:13,dc,Eastern Time (US & Canada)
5.68851E+17,negative,1,Bad Flight,0.6979,Virgin America,,AdamSinger,,0,@VirginAmerica soooo are you guys going to leave the seatbelt light on all flight? You can barely call this turbulence :-),"[0.0, 0.0]",2/20/2015 11:13,"San Francisco, CA",Central Time (US & Canada)
5.68848E+17,neutral,1,,,Virgin America,,crj_lll,,0,@VirginAmerica what is your policy on flying after surgery?,,2/20/2015 10:59,"Las Vegas, NV",Pacific Time (US & Canada)
5.68846E+17,neutral,1,,,Virgin America,,AirlineFuel,,0,@VirginAmerica posts second consecutive full-year net profit - @ATWOnline http://t.co/tvB5zbzVhg,,2/20/2015 10:52,Global,Sydney
5.68841E+17,negative,1,Flight Booking Problems,0.3895,Virgin America,,notthatnathan,,0,"@VirginAmerica Funny story, your website is broken, you have missing javascript and stylesheets on the checkin process. I dislike this!",,2/20/2015 10:32,"Portland, Maine",Eastern Time (US & Canada)
5.68841E+17,positive,1,,,Virgin America,,polaroidmisha,,0,@VirginAmerica would love to do more for virgin just like I do for @GoPro,"[0.0, 0.0]",2/20/2015 10:32,San Francisco,Pacific Time (US & Canada)
5.68838E+17,neutral,1,,,Virgin America,,AirlineFuel,,0,@VirginAmerica Results Handily Exceed Forecasts - @NYTimes http://t.co/gonmRwEM6I,,2/20/2015 10:22,Global,Sydney
5.68838E+17,neutral,1,,,Virgin America,,NazarFakih,,0,"@VirginAmerica I applied for a position in @flyLAXairport ,and I was wondering if you guys received my application.",,2/20/2015 10:20,,Pacific Time (US & Canada)
5.68834E+17,neutral,1,,,Virgin America,,JetBlueNews,,0,@VirginAmerica achieves a second year of profitability despite revenue pressure ... - @CAPA_Aviation http://t.co/zSuZTNAIJq,,2/20/2015 10:05,USA,Sydney
5.6883E+17,neutral,1,,,Virgin America,,AirlineFuel,,0,"@VirginAmerica gives positive outlook, but sees increased competition - @Reuters http://t.co/jEu7Od3eYJ",,2/20/2015 9:52,Global,Sydney
5.6883E+17,negative,1,Customer Service Issue,0.6655,Virgin America,,RobynMatza,,0,@VirginAmerica I'm trying to check into my 10:50AM CT flight tmm on the desktop website and it's not working (some sort of caching bug) SOS,"[0.0, 0.0]",2/20/2015 9:50,"New York, NY",Eastern Time (US & Canada)
5.68829E+17,neutral,0.6625,,0,Virgin America,,SocialMedia305,,0,@VirginAmerica weather delays &gt; next few weeks ;) #JFK #BOS #DCA,,2/20/2015 9:44,,Eastern Time (US & Canada)
5.68828E+17,neutral,1,,,Virgin America,,sbaaronson,,0,@VirginAmerica @madbee95 check the website before you go to the airport!,,2/20/2015 9:42,Los Angeles,
5.68825E+17,negative,1,Customer Service Issue,1,Virgin America,,miekd,,0,@VirginAmerica Do you guys know your check-in links from emails are broken? http://t.co/2npXB6oBMr,,2/20/2015 9:28,San Francisco,Pacific Time (US & Canada)
5.68824E+17,neutral,1,,,Virgin America,,StevenMYoung,,0,@VirginAmerica pilot says we expect a choppy landing in NYC due to some gusty winds w/a temperature of about 5 degrees &amp; w/the windchill -8,,2/20/2015 9:25,"Brooklyn, NY",Eastern Time (US & Canada)
5.68816E+17,positive,1,,,Virgin America,,thecompostcook,,0,@VirginAmerica loved it. Can't wait for Monday's return flight... Mostly just to watch the inflight safety video again. #sorrynotsorry,"[37.77465018, -122.44032176]",2/20/2015 8:53,"New York, NY",Eastern Time (US & Canada)
5.68812E+17,negative,1,Lost Luggage,1,Virgin America,,snellbell,,1,"@VirginAmerica lost my luggage 4 days ago on flight VX 112 from LAX to IAD &amp; I'm calling every day, no response.Please give me back my stuff",,2/20/2015 8:38,,Quito
5.68811E+17,negative,0.662,Flight Booking Problems,0.662,Virgin America,,chrisaguiar88,,0,@VirginAmerica The Flight Booking Problems section of your website seems to be broken on Chrome. Might wanna look into that.,,2/20/2015 8:36,Massachusetts,
5.68806E+17,positive,1,,,Virgin America,,matthewhirsch,,0,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,,2/20/2015 8:13,"Hoboken, NJ",Eastern Time (US & Canada)
5.68804E+17,positive,0.6884,,,Virgin America,,GabriellaDago,,0,"@VirginAmerica I mean. Probably inappropriate while on board.. But, it's on!",,2/20/2015 8:06,New York City,Eastern Time (US & Canada)
5.68802E+17,positive,0.6658,,,Virgin America,,AdamSinger,,0,@VirginAmerica happy to spend the day together. Let's do this!,,2/20/2015 8:00,"San Francisco, CA",Central Time (US & Canada)
5.68801E+17,neutral,0.375,,0,Virgin America,,GabriellaDago,,0,@VirginAmerica is saving my sanity right now: http://t.co/ELtBOLjUl9,,2/20/2015 7:54,New York City,Eastern Time (US & Canada)
5.68795E+17,neutral,1,,,Virgin America,,MarcPerez,,0,@VirginAmerica missed my flight. How does standby work?,,2/20/2015 7:33, California 92705,Pacific Time (US & Canada)
5.68795E+17,positive,1,,,Virgin America,,JayRockerz,,0,.@VirginAmerica They were very understanding and helped me out.  Thx! #Comps,,2/20/2015 7:31,"39.149054,  -77.273589",Eastern Time (US & Canada)
5.68793E+17,neutral,1,,,Virgin America,,mlbkid162,,0,@VirginAmerica brought it all the way across the country today I see http://t.co/TKaUyGcPmS,,2/20/2015 7:21,New york,
5.68791E+17,positive,1,,,Virgin America,,Hwoodboy24,,0,@VirginAmerica thank you! I absolutely will ðŸ˜Ž,,2/20/2015 7:15,BOS â€¢ LA â€¢ NYC ,Pacific Time (US & Canada)
5.6879E+17,negative,1,Can't Tell,1,Virgin America,,perMicah,,0,@virginamerica Looks like a broken link for your assets https://t.co/OArDjjGrrD,,2/20/2015 7:11,"Brooklyn, NY",Quito
5.68782E+17,neutral,0.6529,,,Virgin America,,GabriellaDago,,0,@VirginAmerica are you ready!? Let's say it together.. 'Noooo turbulence today!' ðŸ˜˜,,2/20/2015 6:38,New York City,Eastern Time (US & Canada)
5.68776E+17,negative,1,Flight Booking Problems,0.6667,Virgin America,,perMicah,,0,@virginamerica the manage itinerary section of your website seems to be broken for me https://t.co/2pUJvCElNg,,2/20/2015 6:15,"Brooklyn, NY",Quito
5.6877E+17,negative,1,Customer Service Issue,0.6237,Virgin America,,iamnayr,,0,"@VirginAmerica can't check in, your site looks like this every time it loads http://t.co/kAcY2AwDbW",,2/20/2015 5:50,"San Francisco, CA",Pacific Time (US & Canada)
5.68735E+17,neutral,1,,,Virgin America,,gemmabow19,,2,@VirginAmerica can u help this ðŸ‘¸ @FreyaBevan_Fund needs urgent treatment inðŸ‡ºðŸ‡¸2y old battling cancer could u help with flights ðŸ’—#freyasfund,,2/20/2015 3:32,,
5.68689E+17,neutral,1,,,Virgin America,,BFPTravel,,0,@virginamerica may start service to Hawaii from #SanFrancisco this year http://t.co/yPo7nYpRZl #biztravel,,2/20/2015 0:30,,London
5.68663E+17,negative,1,Customer Service Issue,0.6596,Virgin America,,davidhfe,,0,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW,,2/19/2015 22:47,"San Francisco, CA",Pacific Time (US & Canada)
5.68662E+17,negative,1,Flight Booking Problems,0.6841,Virgin America,,davidhfe,,0,@VirginAmerica WTF is happening in PDX Late Flight March such that one way from SFO is ~$550?,,2/19/2015 22:44,"San Francisco, CA",Pacific Time (US & Canada)
5.68646E+17,neutral,0.6667,,,Virgin America,,chet,,0,@VirginAmerica add DTW and I'm sold!,,2/19/2015 21:39,,Pacific Time (US & Canada)
5.68643E+17,positive,0.6809,,,Virgin America,,TMAnderson10,,0,@VirginAmerica How about some free drinks on the flight back for the free promo?,,2/19/2015 21:27,"Dallas, TX",
5.68633E+17,positive,1,,,Virgin America,,SSal,,0,@VirginAmerica @SSal thanks!,,2/19/2015 20:48,"Dutchess County, NY",Eastern Time (US & Canada)
5.68632E+17,neutral,0.6354,,,Virgin America,,SoleXclusive415,,0,@VirginAmerica momma I made it! ðŸ˜ðŸ˜ðŸ˜,,2/19/2015 20:45,Bay Area,
5.68631E+17,neutral,1,,,Virgin America,,SSal,,0,@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM. Need it returned. Call 914-329-0185.,,2/19/2015 20:39,"Dutchess County, NY",Eastern Time (US & Canada)
5.68629E+17,neutral,0.6742,,0,Virgin America,,SSal,,0,@VirginAmerica help. I was On  Flight  27 from JKF tonight. seat 7C left portfolio. Need it back!!,,2/19/2015 20:33,"Dutchess County, NY",Eastern Time (US & Canada)
5.68627E+17,neutral,0.6745,,,Virgin America,,SoleXclusive415,,1,@VirginAmerica @shrinerack Seattle bound. Wifey got me the duffle for vday. She's a keeper!!! Holla!!! http://t.co/JlOIbLnair,,2/19/2015 20:22,Bay Area,
5.68609E+17,negative,1,Lost Luggage,1,Virgin America,,j_payton,,0,"@VirginAmerica my luggage is gone. I've filed my paperwork, promised a call/email. Still no resolution or response from central luggage.",,2/19/2015 19:10,San Francisco,Quito
5.68608E+17,neutral,0.6461,,,Virgin America,,AQR415,,0,@VirginAmerica Debbie Baldwin gave a #rockstar performance of the safety demo this evening on VX919 #LAS2SFO #BestCrew #SheRocks,,2/19/2015 19:06,San Francisco,Pacific Time (US & Canada)
5.68605E+17,positive,0.6482,,,Virgin America,,SuuperG,,0,@VirginAmerica Thanks!,,2/19/2015 18:57,Wandering So-Cal-ian,Pacific Time (US & Canada)
5.68605E+17,positive,1,,,Virgin America,,imacsweb,,0,@VirginAmerica thanks for taking care of @SuuperG on her flight!! #rockstars #travel,,2/19/2015 18:54,At an airport near you....,Pacific Time (US & Canada)
5.68603E+17,positive,1,,,Virgin America,,SuuperG,,0,@VirginAmerica Thanks for the lovely soft views! #travel #SAN to #SFO http://t.co/CnctL7G1ef,,2/19/2015 18:48,Wandering So-Cal-ian,Pacific Time (US & Canada)
5.68596E+17,negative,1,Flight Booking Problems,0.6406,Virgin America,,El_Nel_81,,0,@VirginAmerica I requested a mileage challenge for status several weeks ago online but haven't heard back. How do I get help with this?,,2/19/2015 18:18,,
5.68585E+17,negative,0.6381,Flight Booking Problems,0.3279,Virgin America,,zoelle,,0,"@VirginAmerica Just trying to book tickets to NYC and facing super fun broken styling. Don't worry, I'll keep trying :)",,2/19/2015 17:37,San Francisco,Pacific Time (US & Canada)
5.6858E+17,neutral,0.6703,,,Virgin America,,FreyaBevan_Fund,,1,"@VirginAmerica Many Thanks for the Follow.
#ourprincess #freyasfund #USA #Bandie 
Looking for Any HelpðŸ˜
ðŸ’—ðŸ‡¬ðŸ‡§ðŸ’—ðŸ‡ºðŸ‡¸ðŸ’—
ðŸŽ€ðŸŒðŸŽ€ http://t.co/UJfS9Zi6kd",,2/19/2015 17:16,freyabevanfund@hotmail.com,
5.68577E+17,neutral,0.6559,,,Virgin America,,traveldg,,0,"@VirginAmerica Nice, Lofty View @flyLAXairport. #SilverStatus http://t.co/F4Tp0dAwbd","[33.94696831, -118.40747994]",2/19/2015 17:05,San Francisco,
5.68577E+17,negative,1,Customer Service Issue,0.6543,Virgin America,,joyabsalon,,0,@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly ðŸ˜¥,,2/19/2015 17:04,Northern Virginia,Eastern Time (US & Canada)
5.68572E+17,neutral,0.6673,,,Virgin America,,adavidson26,,0,@VirginAmerica is my new go to airline,,2/19/2015 16:46,Bay Area,Pacific Time (US & Canada)
5.68572E+17,neutral,1,,,Virgin America,,FreyaBevan_Fund,,1,"@VirginAmerica @VirginAtlantic @GMA @AmericanAir 
Can You Help #ourprincess in need of some help in #USA 
ðŸŽ€ðŸ‡¬ðŸ‡§ðŸŽ€ðŸ‡ºðŸ‡¸ðŸŽ€ http://t.co/778AzTDaer",,2/19/2015 16:44,freyabevanfund@hotmail.com,
5.68554E+17,positive,1,,,Virgin America,,SigmaRue,,0,"@VirginAmerica I adore you, and am so looking forward to my flight to Austin in two weeks.",,2/19/2015 15:31,"Portland, OR",Pacific Time (US & Canada)
5.68544E+17,positive,0.6875,,,Virgin America,,MNDNCH,,0,@VirginAmerica I was so glad it was mentioned. I took my first virgin flight a few years back and it was a transformative experience.,,2/19/2015 14:51,SD/LA/PS,Pacific Time (US & Canada)
5.68541E+17,neutral,1,,,Virgin America,,AArt763,,0,@VirginAmerica Flight Booking Problems flight to uphold my status match.  Do taxes on ticket count as earned status points?  #statusmatch #virginamerica,,2/19/2015 14:43,,Arizona
5.68537E+17,negative,0.6539,Customer Service Issue,0.3461,Virgin America,,conorjrogers,,0,@VirginAmerica trying to check-in...but looks like your site is down?,,2/19/2015 14:25, DC | Jersey City,Eastern Time (US & Canada)
5.68532E+17,negative,0.6558,Late Flight,0.6558,Virgin America,,bonniecamp,,1,"@VirginAmerica spending my birthday night with you, DAL-DCA. Get me home!",,2/19/2015 14:06,,
5.68527E+17,negative,0.6596,Customer Service Issue,0.3617,Virgin America,,GaySkiWeek,,0,@VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers.,,2/19/2015 13:45,"Telluride, CO",Central Time (US & Canada)
5.68525E+17,positive,1,,,Virgin America,,graveyardtravel,,0,"@VirginAmerica first time flying Virgin, went to #SanFrancisco .Thanks for the smooth ride. Easily my new fav airline!",,2/19/2015 13:39,"Portland, Oregon",Tijuana
5.68522E+17,negative,0.6436,Can't Tell,0.324,Virgin America,,taygarrett,,0,"@VirginAmerica seriously, though. will there not be direct flights from SFO-FLL in may???",,2/19/2015 13:27,san francisco,Eastern Time (US & Canada)
5.6852E+17,negative,0.3617,Flight Booking Problems,0.3617,Virgin America,,jamonholmgren,,0,@VirginAmerica It's fine. Already done with my purchase. But you should try it. Just go most of the way through then go back 3,,2/19/2015 13:18,"Vancouver, WA",Arizona
5.68519E+17,negative,1,Bad Flight,0.6723,Virgin America,,BlackFlagShoppe,,0,"@virginamerica not really the experience I was hoping 4, I ws forced 2 check in a small carry on, w/ nothing but empty cabin space on board",,2/19/2015 13:14,â€Straight Outta Jerseyâ€,Central Time (US & Canada)
5.68518E+17,negative,0.7223,longlines,0.7223,Virgin America,,c_crubin,,0,"@VirginAmerica
wjere is our luggage #so slow at lax",,2/19/2015 13:08,,London
5.68517E+17,neutral,0.6925,,,Virgin America,,fromtheleftseat,,0,@VirginAmerica to jump into the #Dallas #Austin market http://t.co/SzR0pioA21,,2/19/2015 13:08,Phoenix AZ,Arizona
5.68512E+17,negative,1,Customer Service Issue,0.6581,Virgin America,,richeyvicious,,0,"@VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on @VirginAtlantic as well",,2/19/2015 12:45,"LES, NYC",
5.68511E+17,negative,1,Flight Booking Problems,0.6725,Virgin America,,richeyvicious,,0,@VirginAmerica I am deeply disappointed that your birthday promo was not applied to a trip I booked mere days before I received the email,,2/19/2015 12:44,"LES, NYC",
5.68497E+17,negative,0.654,Flight Booking Problems,0.3438,Virgin America,,taygarrett,,0,"@VirginAmerica what happened to direct flights from SFO-FLL? Looking in May, only see connecting #help #dontdothistome",,2/19/2015 11:46,san francisco,Eastern Time (US & Canada)
5.68496E+17,neutral,1,,,Virgin America,,LondonBrushCo,,0,@virginamerica.. Can you help? Left my blazer in. Kooples jacket bag at 3rd row second seat from right gate 36 T3 lax.. Flight to sfo,,2/19/2015 11:42,Global,Pacific Time (US & Canada)
5.68493E+17,neutral,1,,,Virgin America,,sapnasparikh,,0,@VirginAmerica partners with @Visa Checkout as mobile payment method to help boost mobile conversion rates #etailwest #payments #visa,,2/19/2015 11:29,new york,
5.68491E+17,positive,1,,,Virgin America,,alexster4324,,0,"@VirginAmerica just promoting the product is all, had a problem with southwest and recommend noneother than the best! http://t.co/tFaNXBh1Cf",,2/19/2015 11:24,,
5.6849E+17,positive,1,,,Virgin America,,beasharif,,0,"@VirginAmerica love you guys, but pls get some direct routes LAS to AUS!",,2/19/2015 11:20,The World,Pacific Time (US & Canada)
5.68484E+17,neutral,1,,,Virgin America,,MajorPaayne,,0,@VirginAmerica i would like help with some flights please.,,2/19/2015 10:53,,Central Time (US & Canada)
5.68483E+17,neutral,0.6624,,0,Virgin America,,giannilee,,0,Bruh â€œ@VirginAmerica: @giannilee Turn down for what. #VXSafetyDanceâ€,,2/19/2015 10:53,VFILES DJ CHAMPION,Eastern Time (US & Canada)
5.68482E+17,positive,1,,,Virgin America,,Rgulojr,,0,@VirginAmerica of course! I work for @VirginAtlantic and I'm obsessed with the entire Virgin family!!,,2/19/2015 10:47,Chicago,Eastern Time (US & Canada)
5.68479E+17,positive,0.6548,,,Virgin America,,_kristenicole_,,0,@VirginAmerica ok! first time flying with you tonight :),,2/19/2015 10:33,â˜‚ Seattle | WA,Eastern Time (US & Canada)
5.68477E+17,neutral,0.6696,,,Virgin America,,CuteMonsterDad,,0,@virginamerica Digging the swanky pink mood lighting during the flight from NYC to SFO.  Just needs a cabaret singer.  Think about it!,,2/19/2015 10:25,3rd Planet from the Sun,Central Time (US & Canada)
5.68473E+17,neutral,1,,,Virgin America,,chase_f,,0,"@VirginAmerica Done, but I need the receipt ASAP. Could you please help? #150219-000114",,2/19/2015 10:10,"San Francisco, CA",Quito
5.6847E+17,negative,0.6756,Can't Tell,0.6756,Virgin America,,danteusa1,,0,"@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",,2/19/2015 9:59,,
5.68464E+17,negative,1,Bad Flight,0.6899,Virgin America,,wmrrock,,0,@VirginAmerica on VX399 from JFK to LA - dirty plane - not up to your standards.,,2/19/2015 9:35,CT,Eastern Time (US & Canada)
5.68463E+17,negative,1,Bad Flight,1,Virgin America,,wmrrock,,0,@VirginAmerica on flight VX399 headed to LA from JFK - dirtiest VA plane I have ever been on. Sad for a great airline.,"[0.0, 0.0]",2/19/2015 9:32,CT,Eastern Time (US & Canada)
5.68461E+17,positive,0.6888,,,Virgin America,,mightymeesh,,0,@VirginAmerica got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. ðŸ˜‰,,2/19/2015 9:22,San Francisco,
5.68459E+17,negative,1,Customer Service Issue,1,Virgin America,,Matthewbenz,,0,@VirginAmerica your Avis rental continue button doesn't work on your website to book car. Tried 4 times on phone.  This sucks!,,2/19/2015 9:14,San Francisco,Pacific Time (US & Canada)
5.68457E+17,negative,1,Late Flight,1,Virgin America,,LondonBrushCo,,0,@VirginAmerica delayed to10.30!!,,2/19/2015 9:08,Global,Pacific Time (US & Canada)
5.68456E+17,negative,1,Customer Service Issue,1,Virgin America,,mightymeesh,,0,@VirginAmerica currently in minute 10 of being on hold with cust. service. Do I need to do anything to add a lap child to my reservation?,,2/19/2015 9:05,San Francisco,
5.68453E+17,neutral,0.6837,,,Virgin America,,0504Traveller,,0,"@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race 
http://t.co/SfjDuahx9Z by @skift",,2/19/2015 8:50,,Central Time (US & Canada)
5.68452E+17,positive,0.6667,,,Virgin America,,KarinSLee,,0,â€œ@VirginAmerica: @KarinSLee Of course. Have fun celebrating!â€ Thanks! Happy Chinese New Year!,,2/19/2015 8:48,all over ca,
