tweet_id,airline_sentiment,airline_sentiment_confidence,retweet_count,text,Feature Words (Lemma),Predicted Sentiment
5.70234650448126e+17,0,1.0,0,".@united it will be because I'm moving to @AmericanAir because of @united talk, no service",I move talk service,0
5.70232726206312e+17,1,1.0,0,@united please be good to me this weekend!,please good weekend,1
5.70232659282145e+17,0,1.0,0,"@united I asked a legitimate question about systemwide vs. localized problems, and got back an unreLate Flightd copy/paste. You can do better.",I ask legitimate question systemwide localize problems get back unreLate Flightd You better,0
5.70232533272568e+17,0,1.0,0,@united what time? Who can I call. I need my skis. I will go to the airport and get them. No more faith in United.,time Who I call I need ski I go airport get No faith United,0
5.70232477618442e+17,0,0.6611,0,@united I see you guys are at it again. Amazing how one company continually makes mistakes yet fails to be held accountable for their error,I see guy Amazing one company continually make mistake yet fail hold accountable error,0
5.70230752476049e+17,1,1.0,0,@united A Tourist Wonder: Super Tides and Tide of the Century at French and U.K coasts: http://t.co/gXdqORtsS0,A Tourist Wonder Super Tides Tide Century French coast,1
5.70230059170005e+17,0,0.6894,0,@united Yeah sorry but there's always a problem with United. And you have an international reputation for having problems.,Yeah sorry always problem United And international reputation problems,0
5.70229936285331e+17,1,0.6714,0,@united yall should probably work on that.,yall probably work,1
5.70229842626478e+17,0,1.0,0,"@united but then again, maybe the @BBBNE_SD_KS_IA would care more to hear what went on than whoever listens to issues you caused",maybe would care hear go whoever listen issue cause,0
5.70229480821629e+17,0,0.6692,0,@united I wonder if sharing all this on FB and insta would produce a number. 140 characters really limits my story telling.,I wonder share FB insta would produce number character really limit story tell,0
5.70229133445243e+17,0,1.0,0,@united so you're telling me there is no number to call after being left in an airport because of a negligent pilot and staff?,tell number call leave airport negligent pilot staff,0
5.7022844605347e+17,0,1.0,0,@united Could this email be resent as it doesnt appear to have arrived.,Could email resent doesnt appear arrive,0
5.70227149682156e+17,1,1.0,0,@united yes please! Trying to get to POP- in Newark now....,yes please Trying get Newark,1
5.70226164146397e+17,0,0.6923,0,@united you have to follow me in order for me to DM...come on now,follow order DM come,1
5.70225191458111e+17,0,1.0,0,"@united $25 United coupon to make up for broken entertainment system on a 9-hour flight, seriously? #Ridiculousness #learncustomerservice",United coupon make break entertainment system flight seriously Ridiculousness learncustomerservice,0
5.70224727047873e+17,0,1.0,0,@united So they didn't drop my bag overnight &amp,So drop bag overnight amp,0
5.70223703285477e+17,0,1.0,0,@united I did DM the details but still no response. I have to book today.,I DM detail still response I book today,0
5.70222630525014e+17,1,1.0,0,@united I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏,I know probably way get cheaper airfare ticket flight leave hours,1
5.70219942961922e+17,1,0.6629999999999999,0,@united can someone please explain the process of of what happens to property found on a plane after passengers leave at Heathrow ?,someone please explain process happen property find plane passengers leave Heathrow,1
5.70217606025749e+17,0,1.0,0,@united not able to DM you my confirmation number,able DM confirmation number,1
5.70217145428091e+17,0,0.7125,0,"@united I've sent the message, let me know if you got it. I'm not very twitter-literate. Also, is he REALLY going to be stuck for 18hrs?",I send message let know get I Also REALLY go stick,0
5.70216086173581e+17,0,1.0,0,@united very unhappy at no response to complaint emailed on 2nd Feb ref.8441639. Awful customer service!,unhappy response complaint email Feb Awful customer service,0
5.70215359963406e+17,1,0.6735,0,@united DM does not work what do I do?,DM work I,0
5.70214660638511e+17,2,0.6632,0,@united private jet would have been cool! Do does not work. I'll try again,private jet would cool Do work I try,2
5.7021224605322e+17,0,0.6832,0,@united we were not given the option of using our United TravelBank in a recent Flight Booking Problems! Any help in using or recouping these funds? Thanks!,give option use United TravelBank recent Flight Booking Problems Any help use recoup fund Thanks,0
5.70211810038522e+17,0,1.0,0,@united common!! keep your paper work ready and don't delay our flights(#1585)and meetings @ChooseChicago,common keep paper work ready delay flight meet,0
5.70211313072239e+17,1,1.0,0,@united how about 3659 YUL-ORD?,,0
5.70210970330669e+17,0,0.6392,0,"@united yep that's correct, I got an email at 12:30 am that the flight was Cancelled Flightled, doesn't matter now flight into atl is delayed, thx",yep correct I get email flight Cancelled Flightled matter flight atl delay thx,0
5.70210145239593e+17,0,0.6535,0,@united 1k and had problem getting out of FLL to IAH  sent DM to you about making my connection  please let me know,problem get FLL IAH send DM make connection please let know,0
5.70209482090918e+17,1,0.35200000000000004,0,@united Done and done,Done do,1
5.70208036314223e+17,2,1.0,0,"@united thanks, just sent :)",thank send,2
5.70205880504816e+17,0,0.6421,0,"@united I'm grounded in Montreal with ua3659. I am missing my connection ua3417 to St. Louis. Can you help,Do you have a private jet for me?",I ground Montreal I miss connection Louis Can help Do private jet,0
5.70204900375687e+17,0,1.0,0,@united I'm so frustrated and nervous because of this.,I frustrate nervous,0
5.70204730745422e+17,0,1.0,0,@united are the ones who make it difficult for me.,ones make difficult,0
5.70204649363341e+17,0,0.6771,0,@united I'm not a child. I'm someone who has an issue with flying and prepares ahead of time to reduce the distress caused by planes. You,I child I someone issue fly prepare ahead time reduce distress cause plan You,0
5.70203218686423e+17,0,1.0,0,@united how does it get Cancelled Flightled 10 hours before take off?,get Cancelled Flightled hours take,0
5.70201707621147e+17,0,1.0,0,"@united This ALWAYS happens with you guys, and it makes traveling incredibly stressful and uncomfortable. Is that good business to you?",This ALWAYS happen guy make travel incredibly stressful uncomfortable Is good business,0
5.70201440704029e+17,0,0.6515,0,@united So what does someone with severe anxiety do when the one person who can help him isn't next to him?,So someone severe anxiety one person help next,0
5.70200756827001e+17,0,1.0,0,@united I'm seeking to go 2 client. B/c u cant get me there I need refund. I filled out form not confident it works if past is an indication,I seek go client u cant get I need refund I fill form confident work past indication,0
5.70197589280367e+17,1,0.3433,0,.Thnx for the response @united bot. It seems this 'improvement' could be easily attained. Is your 1st Class service really only worth $50?,response bot It seem could easily attain Is Class service really worth,1
5.70196530566701e+17,2,0.6667,0,"@united has unrivalled access to #California with flights to the U.S. from 7 UK airports, with nonstop or one-stop connections year-round",unrivalled access California flight UK airports nonstop connections,2
5.70196424043815e+17,1,0.6765,0,"@united booked award tix on ThaiAirways but I'm not seeing a conf# for them, just the United Flight Booking Problems#. Can you get get the Thai# for me?",book award tix ThaiAirways I see conf United Flight Booking Problems Can get get Thai,1
5.70189291990729e+17,0,1.0,0,@united Luckily I made my flights this time but was so disappointed with the lack of communication :(,Luckily I make flight time disappoint lack communication,0
5.70188934564737e+17,0,1.0,0,@united checking to see why flight 3466 (atl-ord) got Cancelled Flighted?,check see flight get Cancelled Flighted,0
5.70188838775103e+17,0,1.0,0,@united service so far has been horrid. We wanted to end the trip on a high note. Guess that's not an option.,service far horrid We want end trip high note Guess option,0
5.70188684881822e+17,0,1.0,0,@united Booked a flight home over 7 months ago and requested seats together for my fiancée and I. We got 2 middle seats. UNACCEPTABLE. The,Booked flight home months ago request seat together fiancée I We get middle seat UNACCEPTABLE The,0
5.70188353984959e+17,0,1.0,0,@united YOU GUYS ARE HORRIBLE.,YOU GUYS ARE HORRIBLE,2
5.70187940221071e+17,2,0.6455,0,@united thnx for the info,thnx info,2
5.70187080426398e+17,0,1.0,0,@united Why do I have to pay $ 17 for wifi with an international business ticket?  #pennypincher,Why I pay wifi international business ticket pennypincher,0
5.7018568756947e+17,0,1.0,0,"@united ok. To top things off, you've lost my luggage. Could you get ANY worse??? #UnitedAirlines",To top things lose luggage Could get ANY worse UnitedAirlines,0
5.70183702224835e+17,2,1.0,0,@united kudos for not Cancelled Flightling flights from DFW this morning.   United usually first to panic...,kudos Cancelled Flightling flight DFW morning United usually first panic,2
5.70182980142023e+17,0,1.0,0,@united AND my luggage has been broken!! #youcouldntmakethis up #brokenwheel,AND luggage break youcouldntmakethis brokenwheel,0
5.70181906492297e+17,1,1.0,0,@united is flight 587 from DFW to ORD currently on-time? I see an advisory that DFW may be affected by weather,flight DFW ORD currently I see advisory DFW may affect weather,1
5.7017915859422e+17,0,1.0,0,@united maybe one day you'll be the one quoted on http://t.co/mJkpgVXmPC,maybe one day one quote,0
5.70177593250583e+17,0,1.0,0,@United flight delayed-no one remembered to turn the heat on flight 559 leaving ORD-seriously???,flight one remember turn heat flight leave,0
5.70176998355702e+17,2,1.0,0,@united another awesome new plane flight 1584 and extremely nice Captain Steve Connolly.,another awesome new plane flight extremely nice Captain Steve Connolly,2
5.70175761468031e+17,0,1.0,0,@united to speak to a real person to get this resolved politely and efficiently. (2/2),speak real person get resolve politely efficiently,0
5.70175669096882e+17,0,0.6296,0,"@united I hadn't filed a refund claim as I was told there was no charge by your DM. This is disputed by my bank, hence why I would like(1/2)",I file refund claim I tell charge DM This dispute bank hence I would like,0
5.70175513035215e+17,0,1.0,0,@united did  bags make it on the flight out of iad? second day without clothes is pretty inconvenient. We're pretty curious #UnitedAirlines,bag make flight iad second day without clothe pretty inconvenient We pretty curious UnitedAirlines,0
5.70175238815658e+17,2,0.7141,0,@united Every United flight between Saipan and Guam is an adventure! You never know when @CapeAir's old plane will be operational :),Every United flight Saipan Guam adventure You never know old plane operational,2
5.70175202807587e+17,0,1.0,0,@united hence why I've been asking for the customer service phone number so I can speak to a real person to get this sorted out,hence I ask customer service phone number I speak real person get sort,0
5.70173090774294e+17,0,1.0,0,@united did our bags leave Washington yet? That would be convenient seeing as we left there a day ago. #UnitedAirlines #lostluggage,bag leave Washington yet That would convenient see leave day ago UnitedAirlines lostluggage,0
5.70172921102143e+17,1,1.0,0,@united so if I'm flying 1st class just one leg to Chicago but not on my long flight to China am I still able to use the lounge in Chicago,I fly class one leg Chicago long flight China I still able use lounge Chicago,1
5.70169567374402e+17,0,0.7115,0,"@united according to your DMs, I'm not owed a refund. please may I be provided with a contact number before I go to my bank to file claim",accord DMs I owe refund please may I provide contact number I go bank file claim,0
5.70165459783451e+17,0,0.6635,0,@united about 3 hours ago. I need to work out if my bag can make it to my hotel here in time or if it will need to go elsewhere.,hours ago I need work bag make hotel time need go elsewhere,0
5.70164810144481e+17,1,0.6762,0,@united Okay thank you,Okay thank,2
5.7016366210055e+17,1,0.6904,0,@united I've filed the claim but have no way of calling for updates. Is there another way to do this?,I file claim way call update Is another way,0
5.70163259560452e+17,0,1.0,0,@united pls properly train your agents. Requested to speak to 1k customer service &amp,pls properly train agents Requested speak customer service amp,0
5.7016039449448e+17,0,1.0,0,@united Thanks for remembering to load my bag onto my connecting flight. Oh wait you forgot. Iceland should be fun with no clothes....,Thanks remember load bag onto connect flight Oh wait forget Iceland fun clothe,0
5.70160277934748e+17,2,1.0,0,@united Thank you for the cheese platter and abundance of entertainment options. Time just flew by.,Thank cheese platter abundance entertainment options Time fly,2
5.70160120698679e+17,0,1.0,0,"@united customer service is atrocious! You have disrupted my travel plans, you have lost my luggage and it is impossible to TALK TO A HUMAN",customer service atrocious You disrupt travel plan lose luggage impossible TALK TO A HUMAN,0
5.70159741441335e+17,0,0.6775,0,@united terminal at MIA should have food open before 5am esp when there are flights at 6am. Two hours early like recommended. Can't eat.,terminal MIA food open esp flight Two hours early like recommend Ca eat,0
5.70151698489954e+17,0,1.0,0,@united it was UA flight 1001! Now I'm currently stuck in Portland because I missed my ride because of the 3 hour delay. #GetMartyHome,UA flight Now I currently stick Portland I miss ride hour delay GetMartyHome,0
5.70151672070205e+17,0,1.0,1,"@united has not responded to my various requests for contact numbers, does anyone know the UK customer service number for #UnitedAirlines",respond various request contact number anyone know UK customer service number UnitedAirlines,0
5.7014402545134e+17,0,0.69,0,@united how we looking on getting those bags to Lusaka,look get bag Lusaka,0
5.70143097809707e+17,0,1.0,0,@united Could you update me on the suitcase please? The online and phone tracking told me nothing. I was told I'd have it back yesterday!,Could update suitcase please The online phone track tell nothing I tell I back yesterday,0
5.70142263290012e+17,2,1.0,0,@united thank you. Been trying for two days to set this up.,thank Been try two days set,2
5.70138826032714e+17,0,1.0,0,@united just 1 last thing. U guys shouldn't be charging $ for drinks on a transatlantic flight,last thing U guy charge drink transatlantic flight,0
5.70136977074491e+17,0,1.0,0,@united LHR arrival lounge #fail. Waited 20 mins for shower then left to find hotel. U know how many passengers u carry. Planning???,LHR arrival lounge fail Waited mins shower leave find hotel U know many passengers u carry Planning,0
5.7013555715158e+17,1,0.6376,0,@united Any luck with finalizing my reservation? I DM'd information to you. Please let me know what else you need. Want to confirm ASAP. Thx,Any luck finalize reservation I DM information Please let know else need Want confirm ASAP Thx,1
5.7012982896946e+17,0,1.0,0,@united completed form but doubt it's any use. UA doesn't care. 6 day vacation will now be 5. Sure UA won't feel responsibility for that...,complete form doubt use UA care day vacation Sure UA wo feel responsibility,0
5.70126668922294e+17,2,1.0,0,@united Definitely a compliment! I really thought my bag was lost after it was sent on to another airport. In the end I am a happy customer,Definitely compliment I really think bag lose send another airport In end I happy customer,2
5.70122958695477e+17,2,1.0,0,@united thanx so much. You followed through and emailed me a $1000 ticket voucher. #unitedairlines they do care,thanx much You follow email ticket voucher unitedairlines care,2
5.70121588487664e+17,2,1.0,0,"@united this will definitely be a trip to remember EWR-STI second of the season, first on seat 35A because it pays to be loyal!",definitely trip remember second season first seat pay loyal,2
5.70121361953202e+17,0,1.0,0,"@united nope, they told us it was time for them to go home and to sleep at the airport. Even though they assured us we would get a room...",nope tell us time go home sleep airport Even though assure us would get room,0
5.70121135603487e+17,1,0.6429,0,@united keep me updated. Let me know that the bags make the flight to j-burg,keep update Let know bag make flight,0
5.70119457286328e+17,0,1.0,0,"@united ..back for the expensive holiday, he worked all year to pay for, that you RUINED! We want compensation &amp; his original case back!",expensive holiday work year pay RUINED We want compensation amp original case back,0
5.70119247982137e+17,0,1.0,0,@united thanks United I understand that. But he would actually like his own bag back! What have you done with it?! He also wants the money..,thank United I understand But would actually like bag back What do He also want,0
5.70116209263428e+17,0,1.0,1,"@united frankly worse customer service ever. Problems will happen, how you deal defines a company. Never again United.",frankly worse customer service ever Problems happen deal define company Never United,0
5.70115452568891e+17,0,1.0,0,"@united It's still a valid flight. Just seems strange to delay for Late Flight inbound crew,  7 hours from now, when the plane is already here.",It still valid flight Just seem strange delay Late Flight inbound crew hours plane already,0
5.7011536602377e+17,0,1.0,0,@united Thanks for the lack of help and the canned response from the 1K desk!,Thanks lack help can response desk,0
5.70115302991778e+17,0,1.0,0,@united   It's too bad UA has had another unforeseeable operational issue on my return flight.,It bad UA another unforeseeable operational issue return flight,0
5.70115243747074e+17,1,1.0,0,@united I would like to know what's going on before his current flight lands.,I would like know go current flight land,0
5.70114536448995e+17,0,1.0,0,@united if I pay you $25 and $35 for my luggage to be delivered when I arrive. Why should I have to wait 3 additional days for its delivery?,I pay luggage deliver I arrive Why I wait additional days delivery,0
5.70110386827088e+17,0,1.0,0,@united so 8 hotels for 32 people but feel like we are being held hostage because someone has our boarding passes so we can't leave! #FAIL,hotels people feel like hold hostage someone board pass ca leave FAIL,0
5.70109851709219e+17,2,1.0,0,@united you are one great airline ❤️,one great airline,2
5.70108801711342e+17,0,1.0,0,@united Outbound 2 bags 70 lbs bags Returning home 1 bag 50 lbs. What is your logic? And WHY? Am I writing to a Machine? Human HELP required,Outbound bag lbs bag Returning home bag lbs What logic And WHY Am I write Machine Human HELP require,0
5.70108724636832e+17,0,0.6721,0,@lindaSWC @united:  We don't like to hear you had a poor experience. Please share details w/our Customer Care team http://t.co/HIsc4NdMgZ.,We like hear poor experience Please share detail Customer Care team,0
5.70107683027718e+17,0,1.0,1,@united no Cancelled Flightn just left us to fend for ourselves when flt came in Late Flight. Getting runaround for 3 hrs. Each employee blaming  previous 1.,Cancelled Flightn leave us fend flt come Late Flight Getting runaround hrs Each employee blame previous,0
5.70106900970222e+17,1,0.6738,0,@united This is NOT a local UNITED number for Malaysia   0011 800-55558000. What is your local United Airlines here in Kuala Lumpur ( KUL )?,This NOT local UNITED number Malaysia What local United Airlines Kuala Lumpur KUL,1
5.70106717490393e+17,0,0.6632,0,@united okay ase24766m. Find our luggage.,okay Find luggage,0
5.70106573395087e+17,0,0.6633,0,@united The agent that met us at the gate said any issues w/delays on UA1116 would have to be taken up online...,The agent meet us gate say issue would take online,0
5.70106249024447e+17,1,0.6759999999999999,0,"@united I send you an urgent message via eservice@united.com.  BG0KWM   Narayanan. Please respond ASAP. Also, NO local United Tel # @ KUL",I send urgent message via eservice Narayanan Please respond ASAP Also NO local United Tel KUL,1
5.7010566509337e+17,1,1.0,0,@united thanks! Will you guys be getting the A380s anytime soon?,thank Will guy get anytime soon,2
5.70105441688158e+17,0,0.6492,0,@united But they are not... lady one phone says its in tel aviv. Tel Aviv united says its in Newark. No one knows and I have nothing...,But lady one phone say tel aviv Tel Aviv unite say Newark No one know I nothing,0
5.70105020999344e+17,2,1.0,0,“@united: @MelanieSpring We'll see what we can do. ^KN” We are running! Most of this plane is running. Thanks for the help!,We see We run Most plane run Thanks help,2
5.70104913390207e+17,0,1.0,1,"@united yes, but still now answers. Many have not had their luggage for 3 days! Unacceptable!!",yes still answer Many luggage days Unacceptable,0
5.70104743747416e+17,0,0.6667,0,@united what is that going to do for you? Nothing just like you always do,go Nothing like always,0
5.70102725842575e+17,1,1.0,0,@united I sent in my feedback.  Thank you.,I send feedback Thank,2
5.70101817041748e+17,0,0.6438,0,@united plus what about food? And taxis?,plus food And taxis,0
5.70101670882841e+17,0,0.6737,0,@united you are offering us 8 rooms for 32 people #FAIL,offer us room people FAIL,0
5.70100438487314e+17,0,1.0,0,@united 32 people getting pretty tired about no action on solving the problem plus missing a day of vacation and skiing,people get pretty tire action solve problem plus miss day vacation ski,0
5.70100214733738e+17,0,0.3579,0,@united The bright side would be keeping the promise that was made to me. Hope you're having a good night. Thanks.,The bright side would keep promise make Hope good night Thanks,0
5.70099762709582e+17,1,0.7065,0,@united yes I do.,yes I,0
5.70099717314458e+17,0,1.0,0,@united I take back the comment about your team here working hard to help us A so far no solution for a hotel or food or anything #fail,I take back comment team work hard help us A far solution hotel food anything fail,0
5.70097432383652e+17,0,1.0,0,@united on 4124 arriving two hours Late Flight into CLT. Now sitting on the tarmac while they move a plane from the gate. Unhappy customer.,arrive two hours Late Flight CLT Now sit tarmac move plane gate Unhappy customer,0
5.70096582546166e+17,0,1.0,0,@united airlines is the absolute worst. They have no idea what they are doing. #neveragain #UnitedAirlines,airlines absolute worst They idea neveragain UnitedAirlines,0
5.70096448571732e+17,0,1.0,0,"@united Thanks; might want to fix this line: ""Our Customer Care team is currently responding to most inquiries within 7-10 business days.""",Thanks might want fix line Our Customer Care team currently respond inquiries within business days,0
5.70095499287507e+17,2,1.0,0,@united we just flew with United from AUS (Austin Bergstrom) to Cancun Intl. Best flight ever! The 737's are not too big... Not too small!,fly United AUS Austin Bergstrom Cancun Intl Best flight ever The big Not small,2
5.70095172303901e+17,0,1.0,0,"@united it's frustrating, as a frequent flyer, loyal since Continental. Upgrade equals paying 3 times or more on top of purchase ticket.",frustrate frequent flyer loyal since Continental Upgrade equal pay time top purchase ticket,0
5.70093170874303e+17,1,1.0,0,@united Deep Vein thrombosis,Deep Vein thrombosis,1
5.70092741654401e+17,0,1.0,1,"@united at its worse. Can't figure how to pack plane, screws up connectns then claims no hotl rooms in San Fran for stranded pax. Way to go!",worse Ca figure pack plane screw connectns claim hotl room San Fran strand pax Way go,0
5.7009259931639e+17,0,1.0,0,@united 4 passengers after a 2 hour delayed flight left with no hotel at the end of the night @ hou airport. Wtf??!! http://t.co/ZfqMpGXVS6,passengers hour delay flight leave hotel end night hou airport Wtf,0
5.7009219624797e+17,0,1.0,0,"Hey @united why does the flight from IAH to POS leave so Late Flight, and the one back to IAH so early? I rather get to POS earlier",Hey flight IAH POS leave Late Flight one back IAH early I rather get POS earlier,0
5.70091216013955e+17,0,1.0,1,@united Lost bag process is broken. Agent promised they'd call &amp,Lost bag process break Agent promise call amp,0
5.7009110967577e+17,0,1.0,1,@united the people at the counter have been very helpful. As you can see nobody is there. Flight to Austin 10:55 and still sitting here.,people counter helpful As see nobody Flight Austin still sit,0
5.700910333689e+17,1,0.6373,0,@united unfortunately still on the Tarmac at @fly2ohare and definitely missing my ride from @flypdx #GonnaBeALongNight,unfortunately still Tarmac definitely miss ride GonnaBeALongNight,1
5.70090102195487e+17,0,0.6641,0,“@united: @Darquenloveli We regret to hear this. Please let us know if you need assistance. ^KN” I was finally able to secure my seat. Thx,We regret hear Please let us know need assistance I finally able secure seat Thx,0
5.70088980278059e+17,1,1.0,0,@united what time does check in open for flight no UA80 from Manchester to Newark today ?,time check open flight Manchester Newark today,0
5.70087435759186e+17,0,1.0,0,"@united good to know you will open the closed doors for ""premier passengers"" after safety briefings on delayed flights. #annoyed.",good know open close doors premier passengers safety brief delay flight annoy,0
5.70087270524412e+17,1,1.0,0,@united DM sent,DM send,1
5.70087006593643e+17,0,1.0,1,@united yea get me to phoenix already. Delays all day with you people. It's bullshit.,yea get phoenix already Delays day people It bullshit,0
5.70086475989062e+17,0,1.0,0,"@united If it's any consolation, your staff was stellar. Just not the hour+ delays I encountered with every one of my 4 flights.",If consolation staff stellar Just delay I encounter every one flight,0
5.70086399627686e+17,2,1.0,0,"@united flight ua3576, gate b1. And tell ray I somehow made it on to the 736 flight out of IAH and didn't have to wait for the 917 one. :)",flight gate And tell ray I somehow make flight IAH wait one,0
5.70085628576203e+17,0,1.0,0,@united that's unfortunate. The @Tumitravel was an xmas gift and it looks like a razor ripped right through the front pocket in the picture,unfortunate The xmas gift look like razor rip right front pocket picture,2
5.70085589011149e+17,2,1.0,0,@united But thanks for asking,But thank ask,2
5.70085448271335e+17,0,1.0,1,@united Lost bags. Cancelled Flightled flights. Delhi call centers. Poor United staff spread thin and stressed. You name it.,Lost bag Cancelled Flightled flight Delhi call center Poor United staff spread thin stress You name,0
5.70085056401838e+17,0,1.0,0,@united Yes. Doesn't make that mistake any less absurd. Doesn't change the fact that I'm very inconveniently missing my luggage tonight.,Yes Does make mistake less absurd Does change fact I inconveniently miss luggage tonight,0
5.70083898031514e+17,0,1.0,0,@united I'm constantly having challenges with upgrades &amp,I constantly challenge upgrade amp,0
5.70083397873373e+17,0,1.0,0,"@united In ORD, waited 20 min after crew members left before gate items came. Flight attendant sarcastically said good luck and walked away.",In ORD wait min crew members leave gate items come Flight attendant sarcastically say good luck walk away,0
5.70083363169669e+17,1,0.6842,0,"@united Follow me back, please, and I'll happily DM you the link because I'd rather not share my travel plans publicly.",Follow back please I happily DM link I rather share travel plan publicly,1
5.7008306333132e+17,2,1.0,0,@united you too!,,0
5.70082960700871e+17,2,1.0,0,@united is my favorite airline.,favorite airline,2
5.70082564502729e+17,0,0.6354,0,@united seriously #fail on making strangers share a room,seriously fail make strangers share room,0
5.70082243596591e+17,1,0.6533,0,@united @luke_mcintosh68 nah you wouldn't,nah would,1
5.70081568733192e+17,0,0.6563,0,@united we needed them here asap. Will they make it on today's flight?,need asap Will make today flight,0
5.70081552891126e+17,0,1.0,0,@united agent split up my reservation? Now can't Cancelled Flight and refund credit for 2wks? Why,agent split reservation Now ca Cancelled Flight refund credit Why,0
5.7008141171506e+17,1,1.0,0,@united Our vacation's going to be ruined w/ 3 days of rain. : ( The change fee for 2 of us is nearly cost of original flight. Can you help?,Our vacation go ruin days rain The change fee us nearly cost original flight Can help,1
5.70081213404181e+17,1,0.6489,0,@united I sent the message. Let me know ASAP.,I send message Let know ASAP,1
5.70080863720878e+17,0,1.0,0,@united why would they make me share a room?,would make share room,0
5.70079868253299e+17,0,1.0,0,"@united tried calling too, but w/25 min phn wait means we'd miss options anyway",try call min phn wait mean miss options anyway,0
5.70079699595981e+17,0,1.0,0,@united can you ask your guys with flight 1146 to BWI to wait for us to get off a delayed flight from San Diego? Pretty please?,ask guy flight BWI wait us get delay flight San Diego Pretty please,0
5.70079676204347e+17,0,1.0,0,@united we're still waiting to find out your rep is working hard - most upset about having to wait to tomorrow pm to get to mammoth,still wait find rep work hard upset wait tomorrow pm get mammoth,0
5.70079549914006e+17,0,1.0,0,"@united for an early flt, I think a call is appropriate. Yes, reviewed and nada avail until next day. Expect full refund",early flt I think call appropriate Yes review nada avail next day Expect full refund,0
5.70079536815034e+17,1,0.6548,0,"@united i understand, thanks",understand thank,2
5.70079237350101e+17,0,1.0,0,"@united again I ask, who can I call to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please.",I ask I call get fix Tweeting BS question stall make things worse Phone number please,0
5.70079041547473e+17,0,1.0,0,@united Yo yo yo stuck on the tarmac for over 2 hours at @fly2ohare ... Going to miss my ride at @flypdx help please! #HelpImStuck #United,Yo yo yo stick tarmac hours Going miss ride help please HelpImStuck United,0
5.70078894008594e+17,0,1.0,1,@united it's highly unprofessional for you to overbook a flight by 12 seats &amp,highly unprofessional overbook flight seat amp,0
5.70078733735821e+17,0,1.0,0,"@united well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'call corp'",well consider every agent claim unable help everything else waste time hear corp,0
5.70078718028223e+17,2,0.688,0,@united man I can't wait to book my ticket now! Thanks JP you're a life sabe,man I ca wait book ticket Thanks JP life sabe,2
5.70077847672328e+17,0,1.0,0,"@united Ice, which I totally understand. But when a large number of us are facing 15+ hours of time and overnight Cancelled Flightations it seems like",Ice I totally understand But large number us face hours time overnight Cancelled Flightations seem like,0
5.70076814585913e+17,0,1.0,0,@united flt 1249 Cancelled Flightled and I get email @3:30 AM? What happened to courtesy phn call? Had to book diff airline &amp,flt Cancelled Flightled I get email AM What happen courtesy phn call Had book diff airline amp,0
5.70074864708669e+17,0,0.6386,0,"@united tag numbers 0016 964012, 0016 964077, 0016 964078 - let's find these bags.",tag number let find bag,0
5.70074833993671e+17,0,1.0,0,"@united better train your support staff with appropriate decorum, consider revisiting your terrible ""provide a death certificate' policy",better train support staff appropriate decorum consider revisit terrible provide death certificate policy,0
5.70074583379939e+17,0,1.0,1,@united Well the bar is set low! You guys are really good at the apology game! What will change? When will u guys learn?,Well bar set low You guy really good apology game What change When u guy learn,0
5.70073969690169e+17,1,0.7029,0,"@united My post was just more of disappointment.  I'm a frequent United flyer, it was a simple ??.  1 bad apple doesn't spoil the bunch.",My post disappointment I frequent United flyer simple bad apple spoil bunch,1
5.70073757508727e+17,2,0.6634,1,@united you guys continue to impress me in Houston. http://t.co/cIh1qNllcM,guy continue impress Houston,2
5.70072918094443e+17,0,0.6352,0,@United I have no way of making phones calls... Need to handle via Twitter/email/web. Thank you!,I way make phone call Need handle via Thank,0
5.70072252026376e+17,1,1.0,0,@united Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation #. Need to add child to reservation.,Please help I Ethiopia adopt two year old child Have exist confirmation Need add child reservation,1
5.70071999780934e+17,1,0.6464,0,"@united question:are there onboad 110 volt outlets in all planes? If so, where?",question onboad volt outlets plan If,1
5.70071482182693e+17,0,0.6588,0,@united Your website deserves a new design. #html5 FTW!,Your website deserve new design FTW,0
5.70070877351469e+17,0,1.0,1,@united thanks for effing up our holidays - we're missing a full day of skiing due to your baggage team's incompetence at @FlyYOW,thank eff holiday miss full day ski due baggage team incompetence,0
5.70069236971807e+17,1,0.631,0,@united Twitter isn't letting me DM you..,Twitter let DM,1
5.70068435805311e+17,1,0.732,0,@united I hope so too,I hope,0
5.70067529206358e+17,0,1.0,0,@united agent helps the person in front of me.  Finishes up with them and then walks away.  The guy behind me is as shocked as I am.,agent help person front Finishes walk away The guy behind shock I,0
5.70067181733581e+17,0,1.0,1,@united Connection at ORD was on the exact same plane again. Checked carry-on was apparently taken off &amp,Connection ORD exact plane Checked apparently take amp,0
5.70067079253991e+17,0,0.7055,0,@united Not encouraged that I'll have my CPAP tonight.,Not encourage I CPAP tonight,0
5.70066805810602e+17,0,1.0,0,@united Yes. Did file a claim as soon as the carousel stopped without my bag on it. Got an email that its found but not sched for delivery,Yes Did file claim soon carousel stop without bag Got email find sched delivery,0
